"species"	"site"	"season"	"count"
"3"	"96"	"1"	3
"4"	"96"	"1"	8
"5"	"96"	"1"	0
"6"	"96"	"1"	0
"7"	"96"	"1"	0
"8"	"96"	"1"	0
"9"	"96"	"1"	0
"10"	"96"	"1"	0
"1"	"97"	"1"	2
"2"	"97"	"1"	6
"3"	"97"	"1"	0
"4"	"97"	"1"	8
"5"	"97"	"1"	0
"6"	"97"	"1"	0
"7"	"97"	"1"	0
"8"	"97"	"1"	1
"9"	"97"	"1"	0
"10"	"97"	"1"	0
"1"	"98"	"1"	NA
"2"	"98"	"1"	NA
"3"	"98"	"1"	NA
"4"	"98"	"1"	NA
"5"	"98"	"1"	NA
"6"	"98"	"1"	NA
"7"	"98"	"1"	NA
"8"	"98"	"1"	NA
"9"	"98"	"1"	NA
"10"	"98"	"1"	NA
"1"	"99"	"1"	0
"2"	"99"	"1"	0
"3"	"99"	"1"	0
"4"	"99"	"1"	4
"5"	"99"	"1"	0
"6"	"99"	"1"	0
"7"	"99"	"1"	0
"8"	"99"	"1"	17
"9"	"99"	"1"	0
"10"	"99"	"1"	4
"1"	"100"	"1"	NA
"2"	"100"	"1"	NA
"3"	"100"	"1"	NA
"4"	"100"	"1"	NA
"5"	"100"	"1"	NA
"6"	"100"	"1"	NA
"7"	"100"	"1"	NA
"8"	"100"	"1"	NA
"9"	"100"	"1"	NA
"10"	"100"	"1"	NA
"1"	"1"	"2"	NA
"2"	"1"	"2"	NA
"3"	"1"	"2"	NA
"4"	"1"	"2"	NA
"5"	"1"	"2"	NA
"6"	"1"	"2"	NA
"7"	"1"	"2"	NA
"8"	"1"	"2"	NA
"9"	"1"	"2"	NA
"10"	"1"	"2"	NA
"1"	"2"	"2"	NA
"2"	"2"	"2"	NA
"3"	"2"	"2"	NA
"4"	"2"	"2"	NA
"5"	"2"	"2"	NA
"6"	"2"	"2"	NA
"7"	"2"	"2"	NA
"8"	"2"	"2"	NA
"9"	"2"	"2"	NA
"10"	"2"	"2"	NA
"1"	"3"	"2"	NA
"2"	"3"	"2"	NA
"3"	"3"	"2"	NA
"4"	"3"	"2"	NA
"5"	"3"	"2"	NA
"6"	"3"	"2"	NA
"7"	"3"	"2"	NA
"8"	"3"	"2"	NA
"9"	"3"	"2"	NA
"10"	"3"	"2"	NA
"1"	"4"	"2"	NA
"2"	"4"	"2"	NA
"3"	"4"	"2"	NA
"4"	"4"	"2"	NA
"5"	"4"	"2"	NA
"6"	"4"	"2"	NA
"7"	"4"	"2"	NA
"8"	"4"	"2"	NA
"9"	"4"	"2"	NA
"10"	"4"	"2"	NA
"1"	"5"	"2"	NA
"2"	"5"	"2"	NA
"3"	"5"	"2"	NA
"4"	"5"	"2"	NA
"5"	"5"	"2"	NA
"6"	"5"	"2"	NA
"7"	"5"	"2"	NA
"8"	"5"	"2"	NA
"9"	"5"	"2"	NA
"10"	"5"	"2"	NA
"1"	"6"	"2"	NA
"2"	"6"	"2"	NA
"3"	"6"	"2"	NA
"4"	"6"	"2"	NA
"5"	"6"	"2"	NA
"6"	"6"	"2"	NA
"7"	"6"	"2"	NA
"8"	"6"	"2"	NA
"9"	"6"	"2"	NA
"10"	"6"	"2"	NA
"1"	"7"	"2"	NA
"2"	"7"	"2"	NA
"3"	"7"	"2"	NA
"4"	"7"	"2"	NA
"5"	"7"	"2"	NA
"6"	"7"	"2"	NA
"7"	"7"	"2"	NA
"8"	"7"	"2"	NA
"9"	"7"	"2"	NA
"10"	"7"	"2"	NA
"1"	"8"	"2"	NA
"2"	"8"	"2"	NA
"3"	"8"	"2"	NA
"4"	"8"	"2"	NA
"5"	"8"	"2"	NA
"6"	"8"	"2"	NA
"7"	"8"	"2"	NA
"8"	"8"	"2"	NA
"9"	"8"	"2"	NA
"10"	"8"	"2"	NA
"1"	"9"	"2"	NA
"2"	"9"	"2"	NA
"3"	"9"	"2"	NA
"4"	"9"	"2"	NA
"5"	"9"	"2"	NA
"6"	"9"	"2"	NA
"7"	"9"	"2"	NA
"8"	"9"	"2"	NA
"9"	"9"	"2"	NA
"10"	"9"	"2"	NA
"1"	"10"	"2"	NA
"2"	"10"	"2"	NA
"3"	"10"	"2"	NA
"4"	"10"	"2"	NA
"5"	"10"	"2"	NA
"6"	"10"	"2"	NA
"7"	"10"	"2"	NA
"8"	"10"	"2"	NA
"9"	"10"	"2"	NA
"10"	"10"	"2"	NA
"1"	"11"	"2"	NA
"2"	"11"	"2"	NA
"3"	"11"	"2"	NA
"4"	"11"	"2"	NA
"5"	"11"	"2"	NA
"6"	"11"	"2"	NA
"7"	"11"	"2"	NA
"8"	"11"	"2"	NA
"9"	"11"	"2"	NA
"10"	"11"	"2"	NA
"1"	"12"	"2"	NA
"2"	"12"	"2"	NA
"3"	"12"	"2"	NA
"4"	"12"	"2"	NA
"5"	"12"	"2"	NA
"6"	"12"	"2"	NA
"7"	"12"	"2"	NA
"8"	"12"	"2"	NA
"9"	"12"	"2"	NA
"10"	"12"	"2"	NA
"1"	"13"	"2"	NA
"2"	"13"	"2"	NA
"3"	"13"	"2"	NA
"4"	"13"	"2"	NA
"5"	"13"	"2"	NA
"6"	"13"	"2"	NA
"7"	"13"	"2"	NA
"8"	"13"	"2"	NA
"9"	"13"	"2"	NA
"10"	"13"	"2"	NA
"1"	"14"	"2"	NA
"2"	"14"	"2"	NA
"3"	"14"	"2"	NA
"4"	"14"	"2"	NA
"5"	"14"	"2"	NA
"6"	"14"	"2"	NA
"7"	"14"	"2"	NA
"8"	"14"	"2"	NA
"9"	"14"	"2"	NA
"10"	"14"	"2"	NA
"1"	"15"	"2"	1
"2"	"15"	"2"	11
"3"	"15"	"2"	1
"4"	"15"	"2"	14
"5"	"15"	"2"	0
"6"	"15"	"2"	1
"7"	"15"	"2"	0
"8"	"15"	"2"	1
"9"	"15"	"2"	0
"10"	"15"	"2"	0
"1"	"16"	"2"	1
"2"	"16"	"2"	0
"3"	"16"	"2"	3
"4"	"16"	"2"	4
"5"	"16"	"2"	7
"6"	"16"	"2"	2
"7"	"16"	"2"	0
"8"	"16"	"2"	0
"9"	"16"	"2"	0
"10"	"16"	"2"	1
"1"	"17"	"2"	0
"2"	"17"	"2"	8
"3"	"17"	"2"	0
"4"	"17"	"2"	0
"5"	"17"	"2"	0
"6"	"17"	"2"	0
"7"	"17"	"2"	0
"8"	"17"	"2"	0
"9"	"17"	"2"	0
"10"	"17"	"2"	0
"1"	"18"	"2"	NA
"2"	"18"	"2"	NA
"3"	"18"	"2"	NA
"4"	"18"	"2"	NA
"5"	"18"	"2"	NA
"6"	"18"	"2"	NA
"7"	"18"	"2"	NA
"8"	"18"	"2"	NA
"9"	"18"	"2"	NA
"10"	"18"	"2"	NA
"1"	"19"	"2"	2
"2"	"19"	"2"	25
"3"	"19"	"2"	0
"4"	"19"	"2"	0
"5"	"19"	"2"	0
"6"	"19"	"2"	0
"7"	"19"	"2"	0
"8"	"19"	"2"	1
"9"	"19"	"2"	0
"10"	"19"	"2"	0
"1"	"20"	"2"	8
"2"	"20"	"2"	18
"3"	"20"	"2"	0
"4"	"20"	"2"	7
"5"	"20"	"2"	1
"6"	"20"	"2"	0
"7"	"20"	"2"	0
"8"	"20"	"2"	1
"9"	"20"	"2"	0
"10"	"20"	"2"	0
"1"	"21"	"2"	0
"2"	"21"	"2"	0
"3"	"21"	"2"	3
"4"	"21"	"2"	1
"5"	"21"	"2"	0
"6"	"21"	"2"	3
"7"	"21"	"2"	2
"8"	"21"	"2"	0
"9"	"21"	"2"	1
"10"	"21"	"2"	1
"1"	"22"	"2"	0
"2"	"22"	"2"	0
"3"	"22"	"2"	0
"4"	"22"	"2"	4
"5"	"22"	"2"	0
"6"	"22"	"2"	1
"7"	"22"	"2"	0
"8"	"22"	"2"	0
"9"	"22"	"2"	0
"10"	"22"	"2"	0
"1"	"23"	"2"	0
"2"	"23"	"2"	0
"3"	"23"	"2"	0
"4"	"23"	"2"	0
"5"	"23"	"2"	0
"6"	"23"	"2"	0
"7"	"23"	"2"	0
"8"	"23"	"2"	0
"9"	"23"	"2"	0
"10"	"23"	"2"	0
"1"	"24"	"2"	2
"2"	"24"	"2"	10
"3"	"24"	"2"	0
"4"	"24"	"2"	6
"5"	"24"	"2"	0
"6"	"24"	"2"	0
"7"	"24"	"2"	0
"8"	"24"	"2"	1
"9"	"24"	"2"	0
"10"	"24"	"2"	0
"1"	"25"	"2"	1
"2"	"25"	"2"	7
"3"	"25"	"2"	2
"4"	"25"	"2"	7
"5"	"25"	"2"	0
"6"	"25"	"2"	0
"7"	"25"	"2"	0
"8"	"25"	"2"	0
"9"	"25"	"2"	0
"10"	"25"	"2"	0
"1"	"26"	"2"	3
"2"	"26"	"2"	0
"3"	"26"	"2"	4
"4"	"26"	"2"	2
"5"	"26"	"2"	0
"6"	"26"	"2"	0
"7"	"26"	"2"	0
"8"	"26"	"2"	0
"9"	"26"	"2"	0
"10"	"26"	"2"	0
"1"	"27"	"2"	NA
"2"	"27"	"2"	NA
"3"	"27"	"2"	NA
"4"	"27"	"2"	NA
"5"	"27"	"2"	NA
"6"	"27"	"2"	NA
"7"	"27"	"2"	NA
"8"	"27"	"2"	NA
"9"	"27"	"2"	NA
"10"	"27"	"2"	NA
"1"	"28"	"2"	1
"2"	"28"	"2"	1
"3"	"28"	"2"	2
"4"	"28"	"2"	0
"5"	"28"	"2"	0
"6"	"28"	"2"	0
"7"	"28"	"2"	0
"8"	"28"	"2"	0
"9"	"28"	"2"	0
"10"	"28"	"2"	0
"1"	"29"	"2"	0
"2"	"29"	"2"	0
"3"	"29"	"2"	0
"4"	"29"	"2"	10
"5"	"29"	"2"	0
"6"	"29"	"2"	0
"7"	"29"	"2"	0
"8"	"29"	"2"	2
"9"	"29"	"2"	0
"10"	"29"	"2"	1
"1"	"30"	"2"	1
"2"	"30"	"2"	0
"3"	"30"	"2"	0
"4"	"30"	"2"	0
"5"	"30"	"2"	0
"6"	"30"	"2"	0
"7"	"30"	"2"	0
"8"	"30"	"2"	0
"9"	"30"	"2"	0
"10"	"30"	"2"	0
"1"	"31"	"2"	1
"2"	"31"	"2"	4
"3"	"31"	"2"	0
"4"	"31"	"2"	6
"5"	"31"	"2"	0
"6"	"31"	"2"	0
"7"	"31"	"2"	0
"8"	"31"	"2"	0
"9"	"31"	"2"	0
"10"	"31"	"2"	0
"1"	"32"	"2"	5
"2"	"32"	"2"	13
"3"	"32"	"2"	2
"4"	"32"	"2"	10
"5"	"32"	"2"	0
"6"	"32"	"2"	0
"7"	"32"	"2"	0
"8"	"32"	"2"	1
"9"	"32"	"2"	0
"10"	"32"	"2"	0
"1"	"33"	"2"	NA
"2"	"33"	"2"	NA
"3"	"33"	"2"	NA
"4"	"33"	"2"	NA
"5"	"33"	"2"	NA
"6"	"33"	"2"	NA
"7"	"33"	"2"	NA
"8"	"33"	"2"	NA
"9"	"33"	"2"	NA
"10"	"33"	"2"	NA
"1"	"34"	"2"	NA
"2"	"34"	"2"	NA
"3"	"34"	"2"	NA
"4"	"34"	"2"	NA
"5"	"34"	"2"	NA
"6"	"34"	"2"	NA
"7"	"34"	"2"	NA
"8"	"34"	"2"	NA
"9"	"34"	"2"	NA
"10"	"34"	"2"	NA
"1"	"35"	"2"	NA
"2"	"35"	"2"	NA
"3"	"35"	"2"	NA
"4"	"35"	"2"	NA
"5"	"35"	"2"	NA
"6"	"35"	"2"	NA
"7"	"35"	"2"	NA
"8"	"35"	"2"	NA
"9"	"35"	"2"	NA
"10"	"35"	"2"	NA
"1"	"36"	"2"	NA
"2"	"36"	"2"	NA
"3"	"36"	"2"	NA
"4"	"36"	"2"	NA
"5"	"36"	"2"	NA
"6"	"36"	"2"	NA
"7"	"36"	"2"	NA
"8"	"36"	"2"	NA
"9"	"36"	"2"	NA
"10"	"36"	"2"	NA
"1"	"37"	"2"	NA
"2"	"37"	"2"	NA
"3"	"37"	"2"	NA
"4"	"37"	"2"	NA
"5"	"37"	"2"	NA
"6"	"37"	"2"	NA
"7"	"37"	"2"	NA
"8"	"37"	"2"	NA
"9"	"37"	"2"	NA
"10"	"37"	"2"	NA
"1"	"38"	"2"	NA
"2"	"38"	"2"	NA
"3"	"38"	"2"	NA
"4"	"38"	"2"	NA
"5"	"38"	"2"	NA
"6"	"38"	"2"	NA
"7"	"38"	"2"	NA
"8"	"38"	"2"	NA
"9"	"38"	"2"	NA
"10"	"38"	"2"	NA
"1"	"39"	"2"	NA
"2"	"39"	"2"	NA
"3"	"39"	"2"	NA
"4"	"39"	"2"	NA
"5"	"39"	"2"	NA
"6"	"39"	"2"	NA
"7"	"39"	"2"	NA
"8"	"39"	"2"	NA
"9"	"39"	"2"	NA
"10"	"39"	"2"	NA
"1"	"40"	"2"	NA
"2"	"40"	"2"	NA
"3"	"40"	"2"	NA
"4"	"40"	"2"	NA
"5"	"40"	"2"	NA
"6"	"40"	"2"	NA
"7"	"40"	"2"	NA
"8"	"40"	"2"	NA
"9"	"40"	"2"	NA
"10"	"40"	"2"	NA
"1"	"41"	"2"	NA
"2"	"41"	"2"	NA
"3"	"41"	"2"	NA
"4"	"41"	"2"	NA
"5"	"41"	"2"	NA
"6"	"41"	"2"	NA
"7"	"41"	"2"	NA
"8"	"41"	"2"	NA
"9"	"41"	"2"	NA
"10"	"41"	"2"	NA
"1"	"42"	"2"	NA
"2"	"42"	"2"	NA
"3"	"42"	"2"	NA
"4"	"42"	"2"	NA
"5"	"42"	"2"	NA
"6"	"42"	"2"	NA
"7"	"42"	"2"	NA
"8"	"42"	"2"	NA
"9"	"42"	"2"	NA
"10"	"42"	"2"	NA
"1"	"43"	"2"	NA
"2"	"43"	"2"	NA
"3"	"43"	"2"	NA
"4"	"43"	"2"	NA
"5"	"43"	"2"	NA
"6"	"43"	"2"	NA
"7"	"43"	"2"	NA
"8"	"43"	"2"	NA
"9"	"43"	"2"	NA
"10"	"43"	"2"	NA
"1"	"44"	"2"	NA
"2"	"44"	"2"	NA
"3"	"44"	"2"	NA
"4"	"44"	"2"	NA
"5"	"44"	"2"	NA
"6"	"44"	"2"	NA
"7"	"44"	"2"	NA
"8"	"44"	"2"	NA
"9"	"44"	"2"	NA
"10"	"44"	"2"	NA
"1"	"45"	"2"	NA
"2"	"45"	"2"	NA
"3"	"45"	"2"	NA
"4"	"45"	"2"	NA
"5"	"45"	"2"	NA
"6"	"45"	"2"	NA
"7"	"45"	"2"	NA
"8"	"45"	"2"	NA
"9"	"45"	"2"	NA
"10"	"45"	"2"	NA
"1"	"46"	"2"	0
"2"	"46"	"2"	10
"3"	"46"	"2"	0
"4"	"46"	"2"	2
"5"	"46"	"2"	0
"6"	"46"	"2"	0
"7"	"46"	"2"	0
"8"	"46"	"2"	0
"9"	"46"	"2"	0
"10"	"46"	"2"	0
"1"	"47"	"2"	NA
"2"	"47"	"2"	NA
"3"	"47"	"2"	NA
"4"	"47"	"2"	NA
"5"	"47"	"2"	NA
"6"	"47"	"2"	NA
"7"	"47"	"2"	NA
"8"	"47"	"2"	NA
"9"	"47"	"2"	NA
"10"	"47"	"2"	NA
"1"	"48"	"2"	NA
"2"	"48"	"2"	NA
"3"	"48"	"2"	NA
"4"	"48"	"2"	NA
"5"	"48"	"2"	NA
"6"	"48"	"2"	NA
"7"	"48"	"2"	NA
"8"	"48"	"2"	NA
"9"	"48"	"2"	NA
"10"	"48"	"2"	NA
"1"	"49"	"2"	1
"2"	"49"	"2"	0
"3"	"49"	"2"	0
"4"	"49"	"2"	4
"5"	"49"	"2"	0
"6"	"49"	"2"	0
"7"	"49"	"2"	0
"8"	"49"	"2"	12
"9"	"49"	"2"	0
"10"	"49"	"2"	0
"1"	"50"	"2"	NA
"2"	"50"	"2"	NA
"3"	"50"	"2"	NA
"4"	"50"	"2"	NA
"5"	"50"	"2"	NA
"6"	"50"	"2"	NA
"7"	"50"	"2"	NA
"8"	"50"	"2"	NA
"9"	"50"	"2"	NA
"10"	"50"	"2"	NA
"1"	"51"	"2"	NA
"2"	"51"	"2"	NA
"3"	"51"	"2"	NA
"4"	"51"	"2"	NA
"5"	"51"	"2"	NA
"6"	"51"	"2"	NA
"7"	"51"	"2"	NA
"8"	"51"	"2"	NA
"9"	"51"	"2"	NA
"10"	"51"	"2"	NA
"1"	"52"	"2"	NA
"2"	"52"	"2"	NA
"3"	"52"	"2"	NA
"4"	"52"	"2"	NA
"5"	"52"	"2"	NA
"6"	"52"	"2"	NA
"7"	"52"	"2"	NA
"8"	"52"	"2"	NA
"9"	"52"	"2"	NA
"10"	"52"	"2"	NA
"1"	"53"	"2"	3
"2"	"53"	"2"	1
"3"	"53"	"2"	2
"4"	"53"	"2"	5
"5"	"53"	"2"	0
"6"	"53"	"2"	2
"7"	"53"	"2"	0
"8"	"53"	"2"	0
"9"	"53"	"2"	0
"10"	"53"	"2"	1
"1"	"54"	"2"	2
"2"	"54"	"2"	3
"3"	"54"	"2"	9
"4"	"54"	"2"	3
"5"	"54"	"2"	0
"6"	"54"	"2"	0
"7"	"54"	"2"	0
"8"	"54"	"2"	0
"9"	"54"	"2"	1
"10"	"54"	"2"	1
"1"	"55"	"2"	2
"2"	"55"	"2"	10
"3"	"55"	"2"	0
"4"	"55"	"2"	2
"5"	"55"	"2"	0
"6"	"55"	"2"	0
"7"	"55"	"2"	0
"8"	"55"	"2"	0
"9"	"55"	"2"	0
"10"	"55"	"2"	0
"1"	"56"	"2"	NA
"2"	"56"	"2"	NA
"3"	"56"	"2"	NA
"4"	"56"	"2"	NA
"5"	"56"	"2"	NA
"6"	"56"	"2"	NA
"7"	"56"	"2"	NA
"8"	"56"	"2"	NA
"9"	"56"	"2"	NA
"10"	"56"	"2"	NA
"1"	"57"	"2"	2
"2"	"57"	"2"	9
"3"	"57"	"2"	8
"4"	"57"	"2"	11
"5"	"57"	"2"	0
"6"	"57"	"2"	0
"7"	"57"	"2"	1
"8"	"57"	"2"	1
"9"	"57"	"2"	0
"10"	"57"	"2"	0
"1"	"58"	"2"	NA
"2"	"58"	"2"	NA
"3"	"58"	"2"	NA
"4"	"58"	"2"	NA
"5"	"58"	"2"	NA
"6"	"58"	"2"	NA
"7"	"58"	"2"	NA
"8"	"58"	"2"	NA
"9"	"58"	"2"	NA
"10"	"58"	"2"	NA
"1"	"59"	"2"	4
"2"	"59"	"2"	0
"3"	"59"	"2"	2
"4"	"59"	"2"	9
"5"	"59"	"2"	0
"6"	"59"	"2"	0
"7"	"59"	"2"	0
"8"	"59"	"2"	0
"9"	"59"	"2"	1
"10"	"59"	"2"	1
"1"	"60"	"2"	NA
"2"	"60"	"2"	NA
"3"	"60"	"2"	NA
"4"	"60"	"2"	NA
"5"	"60"	"2"	NA
"6"	"60"	"2"	NA
"7"	"60"	"2"	NA
"8"	"60"	"2"	NA
"9"	"60"	"2"	NA
"10"	"60"	"2"	NA
"1"	"61"	"2"	NA
"2"	"61"	"2"	NA
"3"	"61"	"2"	NA
"4"	"61"	"2"	NA
"5"	"61"	"2"	NA
"6"	"61"	"2"	NA
"7"	"61"	"2"	NA
"8"	"61"	"2"	NA
"9"	"61"	"2"	NA
"10"	"61"	"2"	NA
"1"	"62"	"2"	0
"2"	"62"	"2"	0
"3"	"62"	"2"	0
"4"	"62"	"2"	7
"5"	"62"	"2"	0
"6"	"62"	"2"	0
"7"	"62"	"2"	0
"8"	"62"	"2"	6
"9"	"62"	"2"	0
"10"	"62"	"2"	0
"1"	"63"	"2"	5
"2"	"63"	"2"	1
"3"	"63"	"2"	16
"4"	"63"	"2"	9
"5"	"63"	"2"	0
"6"	"63"	"2"	0
"7"	"63"	"2"	0
"8"	"63"	"2"	2
"9"	"63"	"2"	0
"10"	"63"	"2"	0
"1"	"64"	"2"	1
"2"	"64"	"2"	1
"3"	"64"	"2"	0
"4"	"64"	"2"	2
"5"	"64"	"2"	0
"6"	"64"	"2"	0
"7"	"64"	"2"	1
"8"	"64"	"2"	0
"9"	"64"	"2"	0
"10"	"64"	"2"	0
"1"	"65"	"2"	0
"2"	"65"	"2"	0
"3"	"65"	"2"	0
"4"	"65"	"2"	2
"5"	"65"	"2"	0
"6"	"65"	"2"	0
"7"	"65"	"2"	0
"8"	"65"	"2"	0
"9"	"65"	"2"	0
"10"	"65"	"2"	0
"1"	"66"	"2"	NA
"2"	"66"	"2"	NA
"3"	"66"	"2"	NA
"4"	"66"	"2"	NA
"5"	"66"	"2"	NA
"6"	"66"	"2"	NA
"7"	"66"	"2"	NA
"8"	"66"	"2"	NA
"9"	"66"	"2"	NA
"10"	"66"	"2"	NA
"1"	"67"	"2"	0
"2"	"67"	"2"	6
"3"	"67"	"2"	0
"4"	"67"	"2"	3
"5"	"67"	"2"	0
"6"	"67"	"2"	0
"7"	"67"	"2"	0
"8"	"67"	"2"	1
"9"	"67"	"2"	0
"10"	"67"	"2"	0
"1"	"68"	"2"	0
"2"	"68"	"2"	2
"3"	"68"	"2"	14
"4"	"68"	"2"	4
"5"	"68"	"2"	0
"6"	"68"	"2"	0
"7"	"68"	"2"	0
"8"	"68"	"2"	0
"9"	"68"	"2"	0
"10"	"68"	"2"	0
"1"	"69"	"2"	0
"2"	"69"	"2"	0
"3"	"69"	"2"	13
"4"	"69"	"2"	9
"5"	"69"	"2"	0
"6"	"69"	"2"	0
"7"	"69"	"2"	0
"8"	"69"	"2"	0
"9"	"69"	"2"	0
"10"	"69"	"2"	0
"1"	"70"	"2"	NA
"2"	"70"	"2"	NA
"3"	"70"	"2"	NA
"4"	"70"	"2"	NA
"5"	"70"	"2"	NA
"6"	"70"	"2"	NA
"7"	"70"	"2"	NA
"8"	"70"	"2"	NA
"9"	"70"	"2"	NA
"10"	"70"	"2"	NA
"1"	"71"	"2"	NA
"2"	"71"	"2"	NA
"3"	"71"	"2"	NA
"4"	"71"	"2"	NA
"5"	"71"	"2"	NA
"6"	"71"	"2"	NA
"7"	"71"	"2"	NA
"8"	"71"	"2"	NA
"9"	"71"	"2"	NA
"10"	"71"	"2"	NA
"1"	"72"	"2"	NA
"2"	"72"	"2"	NA
"3"	"72"	"2"	NA
"4"	"72"	"2"	NA
"5"	"72"	"2"	NA
"6"	"72"	"2"	NA
"7"	"72"	"2"	NA
"8"	"72"	"2"	NA
"9"	"72"	"2"	NA
"10"	"72"	"2"	NA
"1"	"73"	"2"	NA
"2"	"73"	"2"	NA
"3"	"73"	"2"	NA
"4"	"73"	"2"	NA
"5"	"73"	"2"	NA
"6"	"73"	"2"	NA
"7"	"73"	"2"	NA
"8"	"73"	"2"	NA
"9"	"73"	"2"	NA
"10"	"73"	"2"	NA
"1"	"74"	"2"	NA
"2"	"74"	"2"	NA
"3"	"74"	"2"	NA
"4"	"74"	"2"	NA
"5"	"74"	"2"	NA
"6"	"74"	"2"	NA
"7"	"74"	"2"	NA
"8"	"74"	"2"	NA
"9"	"74"	"2"	NA
"10"	"74"	"2"	NA
"1"	"75"	"2"	NA
"2"	"75"	"2"	NA
"3"	"75"	"2"	NA
"4"	"75"	"2"	NA
"5"	"75"	"2"	NA
"6"	"75"	"2"	NA
"7"	"75"	"2"	NA
"8"	"75"	"2"	NA
"9"	"75"	"2"	NA
"10"	"75"	"2"	NA
"1"	"76"	"2"	NA
"2"	"76"	"2"	NA
"3"	"76"	"2"	NA
"4"	"76"	"2"	NA
"5"	"76"	"2"	NA
"6"	"76"	"2"	NA
"7"	"76"	"2"	NA
"8"	"76"	"2"	NA
"9"	"76"	"2"	NA
"10"	"76"	"2"	NA
"1"	"77"	"2"	NA
"2"	"77"	"2"	NA
"3"	"77"	"2"	NA
"4"	"77"	"2"	NA
"5"	"77"	"2"	NA
"6"	"77"	"2"	NA
"7"	"77"	"2"	NA
"8"	"77"	"2"	NA
"9"	"77"	"2"	NA
"10"	"77"	"2"	NA
"1"	"78"	"2"	NA
"2"	"78"	"2"	NA
"3"	"78"	"2"	NA
"4"	"78"	"2"	NA
"5"	"78"	"2"	NA
"6"	"78"	"2"	NA
"7"	"78"	"2"	NA
"8"	"78"	"2"	NA
"9"	"78"	"2"	NA
"10"	"78"	"2"	NA
"1"	"79"	"2"	NA
"2"	"79"	"2"	NA
"3"	"79"	"2"	NA
"4"	"79"	"2"	NA
"5"	"79"	"2"	NA
"6"	"79"	"2"	NA
"7"	"79"	"2"	NA
"8"	"79"	"2"	NA
"9"	"79"	"2"	NA
"10"	"79"	"2"	NA
"1"	"80"	"2"	NA
"2"	"80"	"2"	NA
"3"	"80"	"2"	NA
"4"	"80"	"2"	NA
"5"	"80"	"2"	NA
"6"	"80"	"2"	NA
"7"	"80"	"2"	NA
"8"	"80"	"2"	NA
"9"	"80"	"2"	NA
"10"	"80"	"2"	NA
"1"	"81"	"2"	NA
"2"	"81"	"2"	NA
"3"	"81"	"2"	NA
"4"	"81"	"2"	NA
"5"	"81"	"2"	NA
"6"	"81"	"2"	NA
"7"	"81"	"2"	NA
"8"	"81"	"2"	NA
"9"	"81"	"2"	NA
"10"	"81"	"2"	NA
"1"	"82"	"2"	NA
"2"	"82"	"2"	NA
"3"	"82"	"2"	NA
"4"	"82"	"2"	NA
"5"	"82"	"2"	NA
"6"	"82"	"2"	NA
"7"	"82"	"2"	NA
"8"	"82"	"2"	NA
"9"	"82"	"2"	NA
"10"	"82"	"2"	NA
"1"	"83"	"2"	NA
"2"	"83"	"2"	NA
"3"	"83"	"2"	NA
"4"	"83"	"2"	NA
"5"	"83"	"2"	NA
"6"	"83"	"2"	NA
"7"	"83"	"2"	NA
"8"	"83"	"2"	NA
"9"	"83"	"2"	NA
"10"	"83"	"2"	NA
"1"	"84"	"2"	2
"2"	"84"	"2"	0
"3"	"84"	"2"	0
"4"	"84"	"2"	2
"5"	"84"	"2"	0
"6"	"84"	"2"	0
"7"	"84"	"2"	0
"8"	"84"	"2"	0
"9"	"84"	"2"	0
"10"	"84"	"2"	0
"1"	"85"	"2"	NA
"2"	"85"	"2"	NA
"3"	"85"	"2"	NA
"4"	"85"	"2"	NA
"5"	"85"	"2"	NA
"6"	"85"	"2"	NA
"7"	"85"	"2"	NA
"8"	"85"	"2"	NA
"9"	"85"	"2"	NA
"10"	"85"	"2"	NA
"1"	"86"	"2"	4
"2"	"86"	"2"	8
"3"	"86"	"2"	0
"4"	"86"	"2"	0
"5"	"86"	"2"	0
"6"	"86"	"2"	0
"7"	"86"	"2"	0
"8"	"86"	"2"	0
"9"	"86"	"2"	0
"10"	"86"	"2"	0
"1"	"87"	"2"	1
"2"	"87"	"2"	1
"3"	"87"	"2"	0
"4"	"87"	"2"	4
"5"	"87"	"2"	0
"6"	"87"	"2"	0
"7"	"87"	"2"	0
"8"	"87"	"2"	0
"9"	"87"	"2"	0
"10"	"87"	"2"	0
"1"	"88"	"2"	0
"2"	"88"	"2"	5
"3"	"88"	"2"	2
"4"	"88"	"2"	4
"5"	"88"	"2"	0
"6"	"88"	"2"	0
"7"	"88"	"2"	2
"8"	"88"	"2"	0
"9"	"88"	"2"	0
"10"	"88"	"2"	0
"1"	"89"	"2"	NA
"2"	"89"	"2"	NA
"3"	"89"	"2"	NA
"4"	"89"	"2"	NA
"5"	"89"	"2"	NA
"6"	"89"	"2"	NA
"7"	"89"	"2"	NA
"8"	"89"	"2"	NA
"9"	"89"	"2"	NA
"10"	"89"	"2"	NA
"1"	"90"	"2"	0
"2"	"90"	"2"	0
"3"	"90"	"2"	1
"4"	"90"	"2"	1
"5"	"90"	"2"	0
"6"	"90"	"2"	0
"7"	"90"	"2"	0
"8"	"90"	"2"	0
"9"	"90"	"2"	0
"10"	"90"	"2"	0
"1"	"91"	"2"	0
"2"	"91"	"2"	2
"3"	"91"	"2"	0
"4"	"91"	"2"	4
"5"	"91"	"2"	0
"6"	"91"	"2"	0
"7"	"91"	"2"	0
"8"	"91"	"2"	0
"9"	"91"	"2"	0
"10"	"91"	"2"	0
